date,brazil_totalSnow_cm,brazil_maxtempC,brazil_mintempC,brazil_sunHour,brazil_averageHumidity,brazil_averageWindspeedKmph,brazil_averagePressure,brazil_averageCloudCover,vietnam_totalSnow_cm,vietnam_maxtempC,vietnam_mintempC,vietnam_sunHour,vietnam_averageHumidity,vietnam_averageWindspeedKmph,vietnam_averagePressure,vietnam_averageCloudCover,colombia_totalSnow_cm,colombia_maxtempC,colombia_mintempC,colombia_sunHour,colombia_averageHumidity,colombia_averageWindspeedKmph,colombia_averagePressure,colombia_averageCloudCover,indonesia_totalSnow_cm,indonesia_maxtempC,indonesia_mintempC,indonesia_sunHour,indonesia_averageHumidity,indonesia_averageWindspeedKmph,indonesia_averagePressure,indonesia_averageCloudCover,ethiopia_totalSnow_cm,ethiopia_maxtempC,ethiopia_mintempC,ethiopia_sunHour,ethiopia_averageHumidity,ethiopia_averageWindspeedKmph,ethiopia_averagePressure,ethiopia_averageCloudCover,honduras_totalSnow_cm,honduras_maxtempC,honduras_mintempC,honduras_sunHour,honduras_averageHumidity,honduras_averageWindspeedKmph,honduras_averagePressure,honduras_averageCloudCover,india_totalSnow_cm,india_maxtempC,india_mintempC,india_sunHour,india_averageHumidity,india_averageWindspeedKmph,india_averagePressure,india_averageCloudCover,uganda_totalSnow_cm,uganda_maxtempC,uganda_mintempC,uganda_sunHour,uganda_averageHumidity,uganda_averageWindspeedKmph,uganda_averagePressure,uganda_averageCloudCover,mexico_totalSnow_cm,mexico_maxtempC,mexico_mintempC,mexico_sunHour,mexico_averageHumidity,mexico_averageWindspeedKmph,mexico_averagePressure,mexico_averageCloudCover,guatemala_totalSnow_cm,guatemala_maxtempC,guatemala_mintempC,guatemala_sunHour,guatemala_averageHumidity,guatemala_averageWindspeedKmph,guatemala_averagePressure,guatemala_averageCloudCover,peru_totalSnow_cm,peru_maxtempC,peru_mintempC,peru_sunHour,peru_averageHumidity,peru_averageWindspeedKmph,peru_averagePressure,peru_averageCloudCover,nicaragua_totalSnow_cm,nicaragua_maxtempC,nicaragua_mintempC,nicaragua_sunHour,nicaragua_averageHumidity,nicaragua_averageWindspeedKmph,nicaragua_averagePressure,nicaragua_averageCloudCover
2018-01-05,0.0,30,20,10.4,64.25,10.875,1013.375,42.0,0.0,21,14,11.6,67.75,3.875,1015.375,43.875,0.0,28,19,11.6,21.625,12.875,1012.0,0.25,0.0,31,18,8.7,64.125,7.0,1015.25,28.875,0.0,16,12,4.2,92.0,7.875,1020.875,94.625,0.0,30,20,11.5,36.875,9.875,1011.875,4.375,0.0,33,19,7.8,70.25,4.125,1008.875,79.0,0.0,18,10,8.7,80.5,10.125,1020.5,22.375,0.0,17,14,8.7,83.375,20.75,1017.75,17.125,0.0,27,19,12.9,64.875,11.25,1016.125,25.375,0.0,34,23,11.4,13.875,13.75,1011.375,3.125,0.0,22,15,7.2,87.0,2.25,1012.625,62.25
2018-01-06,0.0,30,23,11.6,66.5,7.875,1012.125,39.0,0.0,22,13,8.8,71.375,4.0,1014.75,57.75,0.0,27,16,11.6,24.125,14.25,1011.875,1.375,0.0,31,19,8.7,60.25,8.5,1015.25,15.375,0.0,15,12,5.7,90.25,8.5,1020.875,82.0,0.0,30,20,11.5,34.25,8.625,1011.375,2.375,0.0,32,18,7.8,73.0,4.0,1009.5,74.5,0.0,19,8,8.7,76.375,15.125,1020.5,10.0,0.0,17,13,8.7,83.375,21.375,1017.5,11.25,0.0,27,20,12.9,59.875,9.875,1016.375,15.125,0.0,34,23,11.4,13.875,14.125,1010.75,0.75,0.0,20,14,4.1,94.0,2.375,1011.375,85.0
2018-01-07,0.0,22,20,9.1,67.25,9.625,1014.75,71.25,0.0,20,13,11.6,66.875,4.125,1014.25,15.0,0.0,27,17,11.6,27.0,14.875,1012.875,3.0,0.0,31,17,8.7,60.125,7.875,1014.5,1.875,0.0,15,11,5.7,94.75,6.75,1019.0,76.625,0.0,30,19,11.5,36.5,7.75,1012.25,3.75,0.0,33,18,7.8,72.625,4.25,1010.25,75.875,0.0,18,6,8.7,76.125,12.375,1019.0,3.875,0.0,18,14,8.7,79.75,21.0,1015.75,23.25,0.0,28,21,12.9,55.125,9.5,1015.875,29.0,0.0,35,23,11.4,12.75,13.625,1011.5,2.625,0.0,21,18,4.1,93.125,2.125,1011.125,80.0
2018-01-08,0.0,22,19,6.7,85.0,10.5,1017.125,89.125,0.0,22,13,11.6,61.875,4.75,1013.625,10.875,0.0,27,17,11.6,28.375,14.25,1013.5,4.25,0.0,31,17,8.7,61.75,5.75,1013.5,1.75,0.0,22,11,8.7,85.5,5.75,1016.5,38.5,0.0,29,19,11.5,39.125,11.75,1012.875,5.0,0.0,33,19,7.6,70.75,5.0,1011.0,75.875,0.0,22,7,8.7,72.125,6.25,1016.5,14.0,0.0,20,16,8.7,85.625,16.375,1013.75,19.625,0.0,28,20,12.9,57.875,9.75,1014.875,11.875,0.0,35,24,11.4,12.625,14.5,1011.625,4.25,0.0,24,17,4.1,92.25,2.625,1012.25,82.125
2018-01-09,0.0,26,20,9.1,78.0,10.875,1018.625,80.375,0.0,19,12,11.6,71.25,4.25,1014.5,33.625,0.0,27,17,11.6,29.625,13.0,1014.125,4.25,0.0,32,17,8.7,66.75,6.375,1013.125,3.25,0.0,18,13,7.2,89.875,6.25,1017.0,70.75,0.0,29,19,11.5,49.375,12.125,1015.125,10.25,0.0,32,18,7.6,70.5,4.625,1010.75,79.875,0.0,20,8,8.7,74.375,6.875,1017.875,13.875,0.0,20,16,5.7,89.875,12.375,1014.125,73.875,0.0,28,20,12.9,61.875,10.375,1014.25,29.875,0.0,36,24,11.4,14.375,13.0,1011.875,3.75,0.0,17,14,4.1,89.125,4.875,1016.25,86.125
2018-01-10,0.0,31,20,10.4,68.875,9.375,1018.625,53.875,0.0,21,11,8.8,70.0,4.375,1014.5,55.75,0.0,27,17,11.6,34.875,14.625,1014.375,5.75,0.0,31,17,8.7,64.75,5.875,1013.25,4.75,0.0,21,11,8.7,87.5,5.125,1016.5,48.25,0.0,30,20,11.5,49.125,10.625,1015.625,13.25,0.0,33,19,6.1,62.0,4.875,1009.875,78.25,0.0,21,8,8.7,71.375,6.375,1016.5,10.0,0.0,20,16,7.2,85.625,10.75,1013.875,65.5,0.0,25,20,11.9,64.375,8.75,1015.125,54.125,0.0,37,24,11.4,15.625,10.875,1010.625,0.0,0.0,11,7,4.1,90.5,5.25,1021.875,61.0
2018-01-11,0.0,30,22,7.9,65.875,7.5,1016.625,47.625,0.0,22,12,8.8,72.625,4.125,1014.75,59.625,0.0,27,18,11.6,41.5,18.75,1013.875,21.375,0.0,31,18,8.7,66.375,5.5,1013.125,0.875,0.0,25,11,8.7,78.0,7.25,1014.125,6.75,0.0,31,22,11.6,50.125,9.125,1014.5,13.5,0.0,33,19,6.1,68.0,4.125,1009.875,76.75,0.0,21,10,8.7,66.875,8.375,1016.125,1.25,0.0,20,16,7.2,86.5,5.625,1013.875,66.25,0.0,27,20,12.9,60.625,9.625,1015.625,57.75,0.0,39,24,11.4,15.75,8.75,1009.375,0.0,0.0,8,5,4.1,87.0,4.375,1024.625,72.5
2018-01-12,0.0,28,22,9.1,64.5,15.875,1012.75,53.5,0.0,23,13,11.6,64.375,4.75,1014.625,22.5,0.0,27,18,11.6,39.5,19.0,1013.375,15.375,0.0,31,17,8.7,71.25,7.875,1013.5,2.25,0.0,22,11,8.7,83.375,5.875,1015.25,25.0,0.0,33,23,11.6,43.875,11.0,1013.375,11.375,0.0,32,18,6.1,72.375,3.75,1009.75,75.875,0.0,21,8,7.2,68.75,8.0,1018.125,22.0,0.0,21,17,8.7,85.5,9.25,1014.875,46.125,0.0,28,20,11.9,60.25,10.25,1015.375,43.5,0.0,38,26,11.4,15.0,12.375,1008.625,0.0,0.0,10,6,5.6,66.25,3.5,1024.875,49.875
2018-01-13,0.0,29,21,7.9,62.5,17.625,1011.5,48.75,0.0,22,12,8.8,76.0,3.75,1014.75,51.5,0.0,25,15,11.6,17.5,19.125,1014.75,1.75,0.0,31,18,8.7,72.625,7.75,1013.75,12.75,0.0,15,11,4.2,93.375,8.25,1019.375,95.75,0.0,34,23,11.6,33.625,11.375,1013.0,2.25,0.0,31,18,7.5,74.625,3.25,1010.375,74.625,0.0,18,7,8.7,77.625,10.125,1021.75,20.625,0.0,20,15,7.2,83.875,21.0,1016.125,60.75,0.0,27,20,12.9,65.625,9.0,1014.625,41.625,0.0,39,27,11.4,16.0,11.25,1008.25,0.125,0.0,16,8,8.7,65.125,3.125,1021.875,24.0
2018-01-14,0.0,32,22,10.4,58.625,12.75,1012.125,45.625,0.0,20,13,6.0,69.25,3.375,1014.125,58.5,0.0,26,14,11.6,15.75,15.75,1014.25,0.0,0.0,33,20,8.7,54.375,9.375,1014.875,10.375,0.0,15,12,4.2,93.5,10.75,1021.875,89.125,0.0,33,23,11.6,36.875,10.25,1013.5,3.625,0.0,31,20,6.1,70.375,4.0,1010.875,82.125,0.0,15,5,8.7,76.375,15.75,1022.625,13.375,0.0,18,13,8.7,76.625,27.125,1016.625,13.625,0.0,27,20,11.9,66.125,9.625,1015.125,45.75,0.0,38,27,11.4,16.625,13.375,1008.25,0.0,0.0,20,8,8.7,74.875,3.0,1019.125,28.375
2018-01-15,0.0,27,23,10.4,66.0,17.25,1013.25,47.625,0.0,17,12,6.0,82.75,2.625,1013.875,63.75,0.0,27,14,11.6,15.375,13.375,1014.5,0.0,0.0,31,18,8.7,54.875,10.75,1014.375,13.625,0.0,15,11,4.2,92.375,8.875,1020.5,91.625,0.0,32,23,11.6,45.375,9.625,1013.75,13.625,0.0,30,17,8.8,74.875,3.25,1009.375,72.5,0.0,17,4,8.7,76.25,13.25,1021.25,4.625,0.0,20,13,8.7,79.875,26.125,1015.75,17.625,0.0,27,20,12.9,63.5,8.75,1016.0,43.0,0.0,36,26,11.4,17.375,14.875,1010.25,0.0,0.0,21,8,8.7,79.0,3.375,1015.125,44.75
2018-01-16,0.0,31,24,10.4,57.0,10.5,1014.625,53.0,0.0,21,11,11.6,71.5,4.25,1014.25,36.125,0.0,27,13,11.6,15.125,13.875,1013.75,0.0,0.0,31,19,8.7,55.75,8.5,1014.875,27.625,0.0,15,10,4.2,92.0,8.0,1020.125,84.125,0.0,32,25,11.6,36.375,9.75,1012.25,16.625,0.0,31,17,6.1,73.125,3.625,1008.75,85.625,0.0,18,6,8.7,77.625,10.125,1020.625,13.375,0.0,17,15,4.2,86.625,23.125,1015.75,56.875,0.0,27,19,12.9,57.875,9.25,1015.375,25.5,0.0,37,24,11.4,20.0,12.875,1010.25,0.0,0.0,23,12,8.7,77.75,2.875,1013.375,38.875
2018-01-17,0.0,31,24,9.1,61.25,4.125,1014.875,63.625,0.0,24,11,11.6,61.0,5.0,1015.0,25.25,0.0,27,15,11.6,17.625,13.75,1012.5,0.375,0.0,33,20,8.7,56.875,8.0,1015.0,11.0,0.0,15,11,4.2,93.75,7.375,1019.875,99.25,0.0,32,21,11.6,37.625,9.75,1012.0,4.75,0.0,32,17,6.1,69.125,4.5,1009.0,82.5,0.0,16,7,8.7,77.125,13.625,1021.625,18.875,0.0,18,15,7.2,83.375,24.25,1016.125,61.625,0.0,27,20,11.9,64.5,9.25,1015.125,48.375,0.0,37,25,11.4,19.75,11.875,1008.5,0.0,0.0,24,14,8.7,73.125,3.625,1013.375,32.875
2018-01-18,0.0,31,25,10.4,59.625,12.875,1014.5,47.5,0.0,22,11,7.4,68.875,4.5,1015.0,68.25,0.0,28,16,11.6,26.375,13.375,1012.25,0.125,0.0,32,20,8.7,53.625,10.25,1014.625,15.0,0.0,16,11,4.2,93.5,9.0,1018.25,97.625,0.0,31,21,11.6,39.0,13.25,1013.125,3.625,0.0,32,17,6.1,70.75,3.625,1009.25,79.125,0.0,17,6,8.7,78.625,14.25,1020.25,12.375,0.0,17,15,7.2,85.0,26.0,1016.0,50.75,0.0,27,20,11.9,64.625,9.5,1014.875,59.0,0.0,37,24,11.4,14.375,10.625,1009.125,0.0,0.0,24,13,8.7,69.75,3.75,1013.5,19.75
2018-01-19,0.0,29,25,9.1,62.5,8.875,1014.375,64.75,0.0,25,13,11.6,61.875,4.75,1014.0,23.125,0.0,28,17,11.6,37.375,16.25,1012.625,5.0,0.0,32,20,8.7,63.375,8.75,1013.5,17.125,0.0,15,11,4.2,95.75,6.375,1017.375,99.25,0.0,32,22,11.6,32.75,9.0,1014.125,0.625,0.0,33,18,6.1,69.0,4.0,1008.75,78.0,0.0,17,8,8.7,85.625,14.625,1019.0,42.375,0.0,18,13,5.7,91.125,20.375,1015.0,69.0,0.0,27,20,12.9,62.375,9.375,1014.625,52.75,0.0,36,25,11.4,13.625,13.625,1009.75,0.875,0.0,26,15,8.7,71.625,3.375,1015.625,30.25
2018-01-20,0.0,30,23,9.1,67.875,7.375,1015.0,68.5,0.0,27,14,11.6,62.625,4.625,1012.5,35.25,0.0,27,17,11.6,39.5,21.625,1013.75,8.75,0.0,33,20,8.7,65.125,7.5,1012.75,10.625,0.0,18,12,5.7,94.375,6.25,1016.25,85.125,0.0,31,20,11.6,34.875,8.0,1013.5,0.125,0.0,32,19,6.1,69.75,3.625,1008.375,79.625,0.0,21,8,8.7,79.375,7.75,1016.25,26.0,0.0,18,16,5.7,91.375,17.875,1013.75,66.375,0.0,27,20,10.6,62.875,10.5,1013.375,63.125,0.0,36,24,11.4,13.125,13.25,1010.25,3.125,0.0,25,14,8.7,71.625,3.375,1014.125,31.5
2018-01-21,0.0,32,23,7.9,64.875,5.375,1013.875,66.5,0.0,25,14,11.6,60.625,4.75,1011.25,14.75,0.0,28,17,11.6,35.0,19.5,1014.0,2.75,0.0,32,20,8.7,67.375,7.375,1011.5,9.625,0.0,21,13,7.2,90.375,5.625,1013.625,77.875,0.0,32,20,11.6,33.875,9.0,1012.625,0.5,0.0,34,19,6.1,70.0,4.25,1007.75,77.25,0.0,22,10,8.7,76.875,5.25,1014.125,30.625,0.0,19,17,4.2,90.0,17.125,1012.375,70.375,0.0,30,23,12.9,62.375,10.0,1012.25,28.625,0.0,38,25,11.4,13.5,10.75,1009.125,4.25,0.0,28,14,8.7,66.625,3.875,1013.0,17.625
2018-01-22,0.0,32,24,6.6,58.125,7.0,1010.75,78.25,0.0,24,13,11.6,60.75,4.625,1010.75,14.625,0.0,27,17,11.6,32.0,20.0,1013.75,3.0,0.0,31,20,8.7,68.875,6.125,1011.0,12.75,0.0,22,16,8.7,87.0,6.875,1013.375,51.625,0.0,31,20,11.6,37.25,9.875,1011.75,0.625,0.0,33,18,6.1,66.375,3.875,1007.5,83.0,0.0,23,10,8.7,77.5,7.0,1014.0,20.75,0.0,20,16,5.7,87.125,14.75,1011.875,70.625,0.0,27,22,12.9,61.0,11.125,1011.75,44.5,0.0,36,27,11.4,16.625,11.625,1008.625,13.0,0.0,25,14,8.7,63.625,3.75,1012.625,8.75
2018-01-23,0.0,33,25,9.1,52.625,9.375,1010.75,57.25,0.0,25,13,11.6,62.125,4.625,1011.375,14.75,0.0,28,17,11.6,33.75,17.0,1012.75,3.875,0.0,32,20,8.7,66.625,8.625,1010.875,11.5,0.0,20,16,4.2,90.0,9.375,1014.625,83.5,0.0,31,20,11.6,45.0,8.625,1010.875,3.0,0.0,34,19,6.1,63.875,4.75,1007.25,79.75,0.0,21,11,7.2,78.125,14.125,1015.75,33.5,0.0,18,16,5.7,91.625,16.5,1013.0,66.375,0.0,28,23,12.9,57.625,9.625,1012.125,29.375,0.0,38,27,11.4,13.5,14.0,1008.0,3.0,0.0,25,14,8.7,59.625,3.625,1011.75,1.625
2018-01-24,0.0,34,26,10.3,55.0,8.0,1010.75,33.875,0.0,26,13,11.6,55.0,5.5,1011.5,7.875,0.0,26,17,11.6,37.5,14.5,1012.375,8.375,0.0,31,20,8.7,61.5,12.625,1011.25,9.125,0.0,21,15,4.2,87.0,7.25,1015.5,89.375,0.0,32,22,11.6,36.125,6.875,1010.5,3.375,0.0,34,19,6.1,63.75,3.5,1007.375,76.375,0.0,20,10,8.7,78.25,12.875,1016.0,41.875,0.0,18,16,7.2,89.125,21.625,1013.25,72.625,0.0,29,21,12.9,62.75,9.875,1012.75,27.375,0.0,37,26,11.4,8.875,14.0,1008.125,3.25,0.0,25,13,8.7,58.0,3.75,1010.375,1.625
2018-01-25,0.0,30,25,9.1,61.75,13.375,1011.25,40.0,0.0,26,13,11.6,52.75,5.375,1011.625,6.5,0.0,28,18,11.6,34.0,9.75,1011.75,5.0,0.0,33,20,11.6,59.875,12.0,1011.875,16.5,0.0,22,15,4.2,87.875,7.25,1014.25,89.0,0.0,33,21,11.6,28.875,8.875,1010.375,1.625,0.0,35,20,6.1,58.75,4.75,1006.625,78.75,0.0,19,10,11.6,83.625,13.625,1016.875,45.375,0.0,19,16,4.2,87.625,20.375,1013.625,70.25,0.0,30,22,12.9,59.25,10.625,1012.75,23.25,0.0,37,25,11.4,9.5,14.625,1008.625,5.625,0.0,26,14,8.7,58.875,3.75,1010.375,2.25
2018-01-26,0.0,25,22,6.6,76.0,16.625,1013.375,82.625,0.0,26,13,11.6,57.375,4.75,1011.125,10.625,0.0,29,17,11.6,25.875,12.375,1012.125,1.25,0.0,34,21,11.6,57.625,11.5,1011.75,14.25,0.0,19,14,4.2,91.125,7.5,1015.0,87.0,0.0,33,21,11.6,26.875,9.5,1011.125,1.0,0.0,34,20,6.1,59.625,4.25,1007.25,82.25,0.0,18,8,10.2,84.0,13.0,1016.5,45.75,0.0,18,16,7.2,88.5,22.0,1013.25,65.0,0.0,29,23,12.9,66.5,11.875,1012.5,36.5,0.0,36,25,11.4,11.375,15.75,1009.625,4.375,0.0,29,15,8.7,68.0,3.625,1011.5,26.75
2018-01-27,0.0,27,20,7.8,71.875,15.375,1013.5,75.75,0.0,26,13,11.6,58.625,4.875,1010.375,10.625,0.0,29,16,11.6,17.75,16.125,1012.125,0.0,0.0,33,20,11.6,60.375,12.125,1011.375,9.5,0.0,20,15,5.7,87.75,5.375,1014.25,80.375,0.0,32,21,11.6,31.5,9.5,1011.375,1.0,0.0,35,19,7.4,60.25,5.5,1007.0,73.25,0.0,21,9,8.7,78.5,8.5,1014.125,43.125,0.0,19,16,5.7,88.75,18.5,1012.25,65.125,0.0,29,21,12.8,65.625,13.0,1011.625,31.5,0.0,35,24,11.4,12.5,16.875,1010.125,4.125,0.0,25,18,4.2,79.75,4.625,1010.25,76.25
2018-01-28,0.0,32,21,10.3,65.875,7.875,1011.375,56.375,0.0,28,13,11.6,58.125,5.0,1009.625,9.0,0.0,28,15,11.6,26.875,15.625,1012.625,1.625,0.0,33,20,11.6,62.5,11.5,1010.625,9.625,0.0,22,15,5.7,87.0,6.5,1013.875,78.375,0.0,33,21,11.6,37.875,9.125,1012.125,1.75,0.0,35,19,8.8,56.25,5.125,1007.625,55.5,0.0,21,10,8.7,82.5,10.0,1015.25,45.5,0.0,19,16,4.2,88.25,15.625,1011.875,71.625,0.0,31,20,12.8,64.75,12.625,1010.0,28.375,0.0,35,24,11.4,12.0,15.625,1009.75,2.25,0.0,25,18,5.7,73.75,4.625,1010.625,61.5
2018-01-29,0.0,31,24,7.8,63.875,9.75,1008.0,74.875,0.0,27,13,11.6,55.875,5.375,1008.75,6.625,0.0,28,16,11.6,30.625,14.875,1012.625,1.125,0.0,31,21,11.6,63.625,10.5,1010.5,16.375,0.0,19,13,4.2,95.375,10.0,1016.125,93.375,0.0,32,21,11.6,39.5,13.0,1013.375,1.75,0.0,35,20,11.6,52.75,4.875,1008.125,54.5,0.0,20,10,10.2,86.25,14.125,1017.5,53.25,0.0,19,16,5.7,87.625,20.375,1011.625,76.75,0.0,28,20,12.8,65.5,10.75,1010.625,35.5,0.0,35,23,11.4,10.625,13.625,1010.375,4.125,0.0,25,16,5.7,75.125,4.625,1013.125,42.0
2018-01-30,0.0,25,21,6.6,77.875,12.125,1009.0,84.125,0.0,27,14,11.6,59.125,5.0,1009.5,9.0,0.0,28,17,11.6,29.125,15.125,1012.875,1.125,0.0,32,21,11.6,55.875,15.625,1010.375,12.25,0.0,17,12,4.2,96.375,10.625,1017.875,99.5,0.0,32,22,11.6,30.5,12.125,1014.0,0.625,0.0,35,20,6.1,54.25,4.875,1009.25,65.25,0.0,16,10,5.8,86.0,13.5,1018.875,78.25,0.0,19,16,4.3,87.0,21.5,1012.5,69.375,0.0,30,21,12.8,62.75,10.75,1011.0,39.625,0.0,36,24,11.4,12.25,14.375,1010.875,7.375,0.0,22,11,7.2,73.0,4.5,1013.5,37.375
2018-02-01,0.0,28,20,11.6,67.375,13.5,1011.75,34.875,0.0,27,14,11.6,58.875,5.125,1011.375,8.0,0.0,28,17,11.6,38.0,19.625,1013.75,5.0,0.0,30,19,11.6,65.0,10.375,1012.0,6.125,0.0,18,13,7.2,91.5,6.25,1015.25,83.5,0.0,34,21,11.6,22.375,8.375,1013.875,0.0,0.0,34,20,6.1,58.5,5.0,1010.0,78.125,0.0,21,10,11.6,79.75,8.375,1015.75,12.625,0.0,20,16,8.7,85.125,19.875,1013.75,34.125,0.0,28,20,12.8,61.75,10.375,1012.625,30.75,0.0,36,24,11.4,12.0,13.875,1009.375,4.5,0.0,21,10,8.7,64.0,3.5,1018.375,41.625
2018-03-01,0.0,32,23,8.9,65.125,6.75,1013.875,55.875,0.0,25,12,11.6,46.0,5.75,1014.5,2.75,0.0,25,19,6.0,65.875,9.75,1010.75,79.875,0.0,31,20,11.6,61.625,12.25,1013.125,11.75,0.0,26,13,11.6,75.5,4.75,1014.5,6.625,0.0,36,24,11.6,22.25,11.75,1010.875,0.125,0.0,30,18,7.4,83.125,3.25,1010.375,67.375,0.0,26,9,11.6,69.75,5.5,1015.25,12.875,0.0,22,15,10.1,77.5,12.75,1014.875,41.5,0.0,27,22,10.2,55.25,9.625,1014.5,42.125,0.0,42,31,11.6,8.625,11.875,1004.75,0.0,0.0,29,17,11.6,43.125,4.625,1009.875,5.0
2018-03-02,0.0,33,23,10.2,67.5,7.875,1014.0,32.625,0.0,23,13,8.8,65.5,3.5,1014.375,33.375,0.0,23,19,7.4,76.25,8.0,1011.5,82.875,0.0,32,20,11.6,66.375,11.625,1013.25,31.375,0.0,23,15,10.2,82.0,6.125,1015.25,33.375,0.0,37,24,11.6,21.25,9.75,1010.625,0.5,0.0,31,20,6.0,74.875,4.0,1009.875,77.125,0.0,25,10,11.6,69.0,11.375,1016.25,8.125,0.0,20,15,6.0,83.75,14.5,1015.25,86.125,0.0,29,22,10.2,58.625,9.75,1014.625,39.5,0.0,40,30,11.6,8.0,18.375,1006.25,0.0,0.0,30,18,11.6,38.875,3.875,1008.875,1.375
2018-03-03,0.0,31,24,6.2,67.875,7.375,1012.375,67.875,0.0,25,14,11.6,61.125,4.125,1013.25,17.125,0.0,23,17,6.0,74.875,9.375,1012.125,80.75,0.0,32,20,11.6,64.75,12.0,1012.875,17.375,0.0,22,15,8.8,81.875,7.375,1015.625,74.375,0.0,37,25,11.6,19.0,9.625,1009.625,0.625,0.0,33,19,6.0,73.625,3.75,1010.0,77.0,0.0,23,11,11.6,68.125,14.75,1016.875,18.25,0.0,19,15,10.2,84.25,16.5,1015.25,71.625,0.0,30,21,11.6,57.5,11.125,1014.125,46.125,0.0,40,27,11.6,4.5,11.0,1006.625,2.375,0.0,30,18,11.6,37.75,4.625,1007.5,3.0
2018-03-04,0.0,30,22,7.5,70.5,9.625,1010.25,71.625,0.0,26,13,11.6,54.625,5.5,1012.625,6.625,0.0,22,18,6.0,78.25,12.875,1012.375,84.375,0.0,32,20,11.6,63.125,12.625,1012.5,4.625,0.0,21,13,10.2,84.125,6.5,1015.5,72.5,0.0,37,24,11.6,15.0,10.75,1009.0,0.0,0.0,32,18,6.0,70.875,4.5,1009.875,79.375,0.0,26,10,11.6,65.625,10.75,1016.5,13.75,0.0,21,15,11.6,75.25,17.375,1014.125,23.75,0.0,27,21,10.2,65.875,9.875,1013.625,59.125,0.0,40,26,11.6,5.375,10.125,1007.0,7.0,0.0,34,19,11.6,36.125,5.125,1008.375,1.375
2018-03-05,0.0,31,23,7.5,70.0,6.625,1009.375,53.125,0.0,26,14,11.6,59.875,4.625,1012.375,9.0,0.0,22,19,6.0,74.75,13.875,1013.625,78.375,0.0,32,20,11.6,61.375,10.875,1011.75,3.0,0.0,23,13,11.6,76.5,6.125,1014.875,39.625,0.0,37,25,11.6,16.375,14.0,1010.375,0.0,0.0,32,21,6.0,72.125,3.875,1010.125,75.875,0.0,25,11,11.6,60.625,8.125,1014.75,1.875,0.0,20,13,10.2,79.375,15.0,1013.625,42.375,0.0,26,20,8.8,69.125,10.125,1013.5,62.875,0.0,40,27,11.6,6.0,10.75,1007.25,4.5,0.0,33,19,11.6,31.0,3.0,1010.5,0.125
2018-03-06,0.0,32,24,8.9,66.75,7.875,1009.875,56.875,0.0,24,14,11.6,66.375,3.75,1012.5,24.5,0.0,25,19,11.6,64.0,13.5,1013.75,43.75,0.0,31,20,11.6,62.875,11.625,1011.375,14.125,0.0,24,14,11.6,79.125,5.5,1013.25,26.375,0.0,37,25,11.6,16.75,15.125,1011.0,0.75,0.0,31,21,6.0,78.25,3.75,1009.875,77.375,0.0,25,9,11.6,58.25,6.75,1014.5,0.5,0.0,20,13,10.2,74.75,12.875,1013.25,39.5,0.0,27,21,8.8,65.125,10.125,1012.875,56.5,0.0,42,27,11.6,5.875,8.25,1006.875,0.25,0.0,32,20,11.6,29.375,4.125,1010.875,1.0
2018-03-07,0.0,29,22,7.5,73.75,9.75,1010.375,62.125,0.0,26,14,11.6,62.0,4.25,1012.125,15.0,0.0,25,19,10.2,56.125,15.125,1014.125,36.25,0.0,31,20,11.6,61.875,11.75,1011.875,9.0,0.0,23,13,11.6,79.375,5.5,1014.625,31.0,0.0,37,24,11.6,18.5,16.25,1011.0,0.0,0.0,33,18,6.0,75.625,4.125,1009.5,76.0,0.0,24,10,11.6,51.0,9.875,1014.625,0.25,0.0,20,11,10.2,74.375,14.0,1014.0,31.625,0.0,28,21,10.2,61.125,10.375,1013.5,60.25,0.0,43,28,11.6,7.625,7.5,1007.25,0.0,0.0,31,20,11.6,42.75,4.75,1011.0,6.75
2018-03-08,0.0,27,22,7.5,76.125,14.375,1011.875,79.25,0.0,27,15,11.6,61.125,4.25,1012.125,14.75,0.0,26,19,11.6,47.75,13.875,1013.5,12.0,0.0,32,20,11.6,63.875,12.875,1011.875,0.5,0.0,23,12,11.6,82.875,8.125,1016.375,47.875,0.0,37,24,11.6,16.25,17.0,1011.25,0.0,0.0,32,20,7.4,81.625,4.25,1008.875,74.0,0.0,23,10,11.6,60.25,12.25,1016.625,4.125,0.0,23,14,11.6,73.125,19.75,1014.625,19.625,0.0,29,22,11.6,61.375,10.5,1013.75,43.125,0.0,43,29,11.6,8.875,5.375,1006.75,0.0,0.0,24,21,7.4,56.625,6.125,1014.5,46.25
2018-03-09,0.0,27,21,7.5,74.25,14.0,1012.75,68.375,0.0,27,15,11.6,59.25,4.75,1012.0,11.375,0.0,28,19,11.6,31.875,16.375,1012.75,1.125,0.0,33,20,11.6,60.125,13.25,1012.0,1.875,0.0,23,14,11.6,81.75,6.375,1015.0,50.5,0.0,37,25,11.6,22.0,11.75,1011.125,0.5,0.0,33,23,6.0,73.875,4.625,1009.625,79.375,0.0,25,10,11.6,66.5,9.375,1015.625,7.125,0.0,21,15,11.6,79.25,18.875,1014.0,28.375,0.0,29,22,10.2,62.375,11.375,1013.0,33.0,0.0,45,30,11.6,10.0,4.625,1005.25,1.0,0.0,24,15,11.6,53.375,5.75,1019.0,37.75
